pair_id,dataset,short_dataset,feature_build_sec_pair,feature_build_reduced_sec_pair,category,relation,model,scenario,rf_fit_sec_pair_share,rf_test_fold_appearances,runtime_sec_pair,runtime_note
TPC-DI__Unionable__prospect_horizontal_100_ac2_av,TPC-DI,prospect_horizontal_100_ac2_av,135.827,55.48943521450087,TPC-DI,Unionable,minilm,si_si2,5.67392592550904,2,141.50092592550905,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_70_ac5_av,ChEMBL,assays_vertical_70_ac5_av,97.422,38.93834369976818,ChEMBL,Semantically-Joinable,minilm,si_si2,5.768455646283129,2,103.19045564628313,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_30_ec_ev,OpenData,miller2_vertical_30_ec_ev,290.26,124.59105160482228,OpenData,Joinable,minilm,si_si2,5.958538803030134,2,296.2185388030301,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_50_ac4_ev,OpenData,miller2_both_0_50_ac4_ev,372.34,161.40242264807222,OpenData,View-Unionable,minilm,si_si2,6.490463595692778,1,378.8304635956928,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_100_ac2_ev,TPC-DI,prospect_horizontal_100_ac2_ev,121.213,49.76845492377132,TPC-DI,Unionable,minilm,si_si2,5.863358144993974,3,127.07635814499397,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_70_ec_av,ChEMBL,assays_vertical_70_ec_av,116.126,48.385849695488815,ChEMBL,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,129.0208846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_50_ac1_ev,OpenData,miller2_vertical_50_ac1_ev,377.933,164.0872155779898,OpenData,Joinable,minilm,si_si2,5.863358144993974,3,383.796358144994,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_50_ac5_av,OpenData,miller2_both_0_50_ac5_av,364.092,157.5607891062349,OpenData,View-Unionable,minilm,si_si2,5.698483534899606,3,369.7904835348996,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_100_ac3_av,TPC-DI,prospect_horizontal_100_ac3_av,126.025,51.162470213696366,TPC-DI,Unionable,minilm,si_si2,12.894884620442308,1,138.9198846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_0_ac1_av,ChEMBL,assays_horizontal_0_ac1_av,143.277,59.10641165193914,ChEMBL,Unionable,minilm,si_si2,5.178372998638553,1,148.45537299863855,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_50_ac2_ev,OpenData,miller2_vertical_50_ac2_ev,368.406,158.8418047824353,OpenData,Joinable,minilm,si_si2,5.615673451915668,1,374.02167345191566,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_50_ac5_ev,OpenData,miller2_both_0_50_ac5_ev,373.059,161.2046258259714,OpenData,View-Unionable,minilm,si_si2,5.754172111337352,4,378.8131721113374,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_100_ac3_ev,TPC-DI,prospect_horizontal_100_ac3_ev,133.585,54.65756624801085,TPC-DI,Unionable,minilm,si_si2,12.894884620442308,1,146.4798846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_0_ac1_ev,ChEMBL,assays_horizontal_0_ac1_ev,134.001,55.218704737558966,ChEMBL,Unionable,minilm,si_si2,6.053068523804223,2,140.05406852380423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_50_ac3_ev,OpenData,miller2_vertical_50_ac3_ev,355.123,153.44391166451572,OpenData,Joinable,minilm,si_si2,5.178372998638553,1,360.30137299863856,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_50_ec_av,OpenData,miller2_both_0_50_ec_av,369.204,160.0063642525077,OpenData,View-Unionable,minilm,si_si2,5.178372998638553,1,374.3823729986386,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_100_ac4_av,TPC-DI,prospect_horizontal_100_ac4_av,132.988,54.8758484275192,TPC-DI,Unionable,minilm,si_si2,5.615673451915668,1,138.60367345191565,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_0_ac2_av,ChEMBL,assays_horizontal_0_ac2_av,144.588,59.468744919180864,ChEMBL,Unionable,minilm,si_si2,5.178372998638553,1,149.76637299863856,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_50_ac4_ev,OpenData,miller2_vertical_50_ac4_ev,383.381,166.2203136169761,OpenData,Joinable,minilm,si_si2,12.894884620442308,1,396.2758846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_50_ec_ev,OpenData,miller2_both_0_50_ec_ev,368.803,159.7161433814764,OpenData,View-Unionable,minilm,si_si2,5.615673451915668,1,374.41867345191565,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_100_ac4_ev,TPC-DI,prospect_horizontal_100_ac4_ev,123.762,50.387930612906814,TPC-DI,Unionable,minilm,si_si2,5.92123784065059,1,129.68323784065058,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_0_ac2_ev,ChEMBL,assays_horizontal_0_ac2_ev,142.45,58.69408257752656,ChEMBL,Unionable,minilm,si_si2,5.677781014153622,4,148.1277810141536,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_50_ac5_ev,OpenData,miller2_vertical_50_ac5_ev,373.481,161.88689394979178,OpenData,Joinable,minilm,si_si2,5.42661401036749,1,378.90761401036747,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_70_ac1_av,OpenData,miller2_both_0_70_ac1_av,478.803,209.224750754118,OpenData,View-Unionable,minilm,si_si2,5.42661401036749,1,484.22961401036747,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_100_ac5_av,TPC-DI,prospect_horizontal_100_ac5_av,120.306,49.15394060885906,TPC-DI,Unionable,minilm,si_si2,5.178372998638553,1,125.48437299863855,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_0_ac3_av,ChEMBL,assays_horizontal_0_ac3_av,141.019,57.94029996605218,ChEMBL,Unionable,minilm,si_si2,5.549805419644571,2,146.56880541964458,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_50_ec_ev,OpenData,miller2_vertical_50_ec_ev,406.705,177.60486864710225,OpenData,Joinable,minilm,si_si2,5.698483534899606,3,412.4034835348996,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_70_ac1_ev,OpenData,miller2_both_0_70_ac1_ev,486.769,212.4044280486703,OpenData,View-Unionable,minilm,si_si2,6.490463595692778,1,493.2594635956928,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_100_ac5_ev,TPC-DI,prospect_horizontal_100_ac5_ev,119.945,48.99930203396826,TPC-DI,Unionable,minilm,si_si2,5.42661401036749,1,125.37161401036748,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_0_ac3_ev,ChEMBL,assays_horizontal_0_ac3_ev,140.389,57.706791091278205,ChEMBL,Unionable,minilm,si_si2,5.92123784065059,1,146.3102378406506,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_70_ac1_ev,OpenData,miller2_vertical_70_ac1_ev,494.443,215.74813135343788,OpenData,Joinable,minilm,si_si2,5.615673451915668,1,500.05867345191564,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_70_ac2_av,OpenData,miller2_both_0_70_ac2_av,474.819,205.87485190840067,OpenData,View-Unionable,minilm,si_si2,12.894884620442308,1,487.71388462044234,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_100_ec_av,TPC-DI,prospect_horizontal_100_ec_av,154.267,64.96400738042593,TPC-DI,Unionable,minilm,si_si2,5.42661401036749,1,159.6936140103675,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_0_ac4_av,ChEMBL,assays_horizontal_0_ac4_av,141.225,57.69739575674757,ChEMBL,Unionable,minilm,si_si2,12.894884620442308,1,154.1198846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_70_ac2_ev,OpenData,miller2_vertical_70_ac2_ev,481.322,209.0928202470094,OpenData,Joinable,minilm,si_si2,5.39702322527711,2,486.7190232252771,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_70_ac2_ev,OpenData,miller2_both_0_70_ac2_ev,444.914,195.6762763030231,OpenData,View-Unionable,minilm,si_si2,6.053068523804223,2,450.9670685238042,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_100_ec_ev,TPC-DI,prospect_horizontal_100_ec_ev,146.285,61.58047470621764,TPC-DI,Unionable,minilm,si_si2,12.894884620442308,1,159.1798846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_0_ac4_ev,ChEMBL,assays_horizontal_0_ac4_ev,142.922,58.74963297855854,ChEMBL,Unionable,minilm,si_si2,5.406886820307236,3,148.32888682030725,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_70_ac3_ev,OpenData,miller2_vertical_70_ac3_ev,495.301,215.34667446187137,OpenData,Joinable,minilm,si_si2,12.894884620442308,1,508.1958846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_70_ac3_av,OpenData,miller2_both_0_70_ac3_av,460.103,199.19613849546016,OpenData,View-Unionable,minilm,si_si2,5.42661401036749,1,465.5296140103675,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_50_ac1_av,TPC-DI,prospect_horizontal_50_ac1_av,137.759,56.68395524091645,TPC-DI,Unionable,minilm,si_si2,5.615673451915668,1,143.37467345191564,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_0_ac5_av,ChEMBL,assays_horizontal_0_ac5_av,139.83,57.49937838401647,ChEMBL,Unionable,minilm,si_si2,5.615673451915668,1,145.44567345191567,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_70_ac4_ev,OpenData,miller2_vertical_70_ac4_ev,457.244,198.92082535201317,OpenData,Joinable,minilm,si_si2,5.801436971724397,4,463.0454369717244,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_70_ac3_ev,OpenData,miller2_both_0_70_ac3_ev,476.994,207.53980325819555,OpenData,View-Unionable,minilm,si_si2,5.178372998638553,1,482.1723729986386,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_50_ac1_ev,TPC-DI,prospect_horizontal_50_ac1_ev,126.883,51.95955507698655,TPC-DI,Unionable,minilm,si_si2,5.834418297165666,2,132.71741829716566,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_0_ac5_ev,ChEMBL,assays_horizontal_0_ac5_ev,142.607,58.67999984246492,ChEMBL,Unionable,minilm,si_si2,6.053068523804223,2,148.66006852380423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_70_ac5_ev,OpenData,miller2_vertical_70_ac5_ev,484.094,211.0624054981917,OpenData,Joinable,minilm,si_si2,5.42661401036749,1,489.52061401036747,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_70_ac4_av,OpenData,miller2_both_0_70_ac4_av,471.523,205.1938467975259,OpenData,View-Unionable,minilm,si_si2,5.508741616552211,3,477.0317416165522,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_50_ac2_av,TPC-DI,prospect_horizontal_50_ac2_av,129.29,52.784740338996045,TPC-DI,Unionable,minilm,si_si2,5.42661401036749,1,134.7166140103675,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_0_ec_av,ChEMBL,assays_horizontal_0_ec_av,168.014,71.29995703653992,ChEMBL,Unionable,minilm,si_si2,5.521143731141579,2,173.5351437311416,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_70_ec_ev,OpenData,miller2_vertical_70_ec_ev,476.781,208.71855258247257,OpenData,Joinable,minilm,si_si2,12.894884620442308,1,489.67588462044233,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_70_ac4_ev,OpenData,miller2_both_0_70_ac4_ev,472.055,205.4582259844244,OpenData,View-Unionable,minilm,si_si2,5.42661401036749,1,477.4816140103675,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_50_ac2_ev,TPC-DI,prospect_horizontal_50_ac2_ev,128.47,52.34641062773764,TPC-DI,Unionable,minilm,si_si2,5.67392592550904,2,134.14392592550905,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_0_ec_ev,ChEMBL,assays_horizontal_0_ec_ev,143.678,59.09096510584652,ChEMBL,Unionable,minilm,si_si2,5.178372998638553,1,148.85637299863856,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_both_50_1_ac1_av,OpenData,miller2_both_50_1_ac1_av,183.463,77.43107978674769,OpenData,Semantically-Joinable,minilm,si_si2,5.302493504503021,2,188.765493504503,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_70_ac5_av,OpenData,miller2_both_0_70_ac5_av,483.462,210.3819367891997,OpenData,View-Unionable,minilm,si_si2,6.490463595692778,1,489.9524635956928,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_50_ac3_av,TPC-DI,prospect_horizontal_50_ac3_av,132.147,54.09237263549864,TPC-DI,Unionable,minilm,si_si2,12.894884620442308,1,145.0418846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_100_ac1_av,ChEMBL,assays_horizontal_100_ac1_av,141.378,58.19784069384633,ChEMBL,Unionable,minilm,si_si2,5.42661401036749,1,146.8046140103675,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_both_50_1_ac2_av,OpenData,miller2_both_50_1_ac2_av,178.667,74.83975917902589,OpenData,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,191.5618846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_70_ac5_ev,OpenData,miller2_both_0_70_ac5_ev,445.112,195.64196535599237,OpenData,View-Unionable,minilm,si_si2,5.768455646283129,2,450.88045564628317,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_50_ac3_ev,TPC-DI,prospect_horizontal_50_ac3_ev,123.682,50.580927634581926,TPC-DI,Unionable,minilm,si_si2,5.834418297165666,2,129.51641829716567,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_100_ac1_ev,ChEMBL,assays_horizontal_100_ac1_ev,142.574,58.64100154021384,ChEMBL,Unionable,minilm,si_si2,6.053068523804223,2,148.62706852380424,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_both_50_1_ac3_av,OpenData,miller2_both_50_1_ac3_av,170.122,71.25687379252912,OpenData,Semantically-Joinable,minilm,si_si2,6.490463595692778,1,176.6124635956928,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_70_ec_av,OpenData,miller2_both_0_70_ec_av,491.757,214.14065031033755,OpenData,View-Unionable,minilm,si_si2,6.205850718171684,2,497.9628507181717,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_50_ac4_av,TPC-DI,prospect_horizontal_50_ac4_av,136.744,55.938630509242415,TPC-DI,Unionable,minilm,si_si2,5.768455646283129,2,142.51245564628312,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_100_ac2_av,ChEMBL,assays_horizontal_100_ac2_av,140.323,57.59571095104516,ChEMBL,Unionable,minilm,si_si2,5.654508434311249,3,145.97750843431126,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_both_50_1_ac4_av,OpenData,miller2_both_50_1_ac4_av,185.177,78.06928510297834,OpenData,Semantically-Joinable,minilm,si_si2,5.834418297165666,2,191.01141829716565,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_70_ec_ev,OpenData,miller2_both_0_70_ec_ev,481.658,209.91995698417725,OpenData,View-Unionable,minilm,si_si2,5.302493504503021,2,486.96049350450306,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_50_ac4_ev,TPC-DI,prospect_horizontal_50_ac4_ev,131.395,53.57839976668359,TPC-DI,Unionable,minilm,si_si2,5.39702322527711,2,136.79202322527712,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_100_ac2_ev,ChEMBL,assays_horizontal_100_ac2_ev,139.584,57.356540031000975,ChEMBL,Unionable,minilm,si_si2,5.844250352658645,3,145.42825035265864,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_both_50_1_ac5_av,OpenData,miller2_both_50_1_ac5_av,178.583,74.94500843565166,OpenData,Semantically-Joinable,minilm,si_si2,5.508741616552211,3,184.0917416165522,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_both_50_1_ac1_ev,TPC-DI,prospect_both_50_1_ac1_ev,40.421,14.609162537757308,TPC-DI,Joinable,minilm,si_si2,6.490463595692778,1,46.91146359569278,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_50_ac5_av,TPC-DI,prospect_horizontal_50_ac5_av,124.89,51.04336423553527,TPC-DI,Unionable,minilm,si_si2,5.178372998638553,1,130.06837299863855,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_100_ac3_av,ChEMBL,assays_horizontal_100_ac3_av,142.515,58.49967047140001,ChEMBL,Unionable,minilm,si_si2,12.894884620442308,1,155.40988462044228,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_both_50_1_ec_av,OpenData,miller2_both_50_1_ec_av,182.972,76.98788453166188,OpenData,Semantically-Joinable,minilm,si_si2,5.39702322527711,2,188.36902322527712,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_both_50_1_ac2_ev,TPC-DI,prospect_both_50_1_ac2_ev,39.759,14.441857632637024,TPC-DI,Joinable,minilm,si_si2,5.834418297165666,2,45.59341829716567,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_50_ac5_ev,TPC-DI,prospect_horizontal_50_ac5_ev,133.094,54.5505260913223,TPC-DI,Unionable,minilm,si_si2,5.42661401036749,1,138.5206140103675,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_100_ac3_ev,ChEMBL,assays_horizontal_100_ac3_ev,144.046,59.21082451278716,ChEMBL,Unionable,minilm,si_si2,5.42661401036749,1,149.4726140103675,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_both_50_30_ac1_av,OpenData,miller2_both_50_30_ac1_av,268.815,115.44948807038368,OpenData,Semantically-Joinable,minilm,si_si2,6.490463595692778,1,275.3054635956928,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_both_50_1_ac3_ev,TPC-DI,prospect_both_50_1_ac3_ev,41.175,14.949720829445866,TPC-DI,Joinable,minilm,si_si2,5.67392592550904,2,46.848925925509036,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_50_ec_av,TPC-DI,prospect_horizontal_50_ec_av,125.845,51.58418096534908,TPC-DI,Unionable,minilm,si_si2,6.490463595692778,1,132.33546359569277,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_100_ac4_av,ChEMBL,assays_horizontal_100_ac4_av,140.44,57.38747686944902,ChEMBL,Unionable,minilm,si_si2,5.571761430401604,3,146.0117614304016,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_both_50_30_ac2_av,OpenData,miller2_both_50_30_ac2_av,279.615,119.19396758802236,OpenData,Semantically-Joinable,minilm,si_si2,6.053068523804223,2,285.6680685238042,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_both_50_1_ac4_ev,TPC-DI,prospect_both_50_1_ac4_ev,41.299,15.104021615698931,TPC-DI,Joinable,minilm,si_si2,5.834418297165666,2,47.13341829716566,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_50_ec_ev,TPC-DI,prospect_horizontal_50_ec_ev,131.776,54.03265472261609,TPC-DI,Unionable,minilm,si_si2,6.490463595692778,1,138.26646359569278,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Unionable__assays_horizontal_100_ac4_ev,ChEMBL,assays_horizontal_100_ac4_ev,140.006,57.339926390856505,ChEMBL,Unionable,minilm,si_si2,5.67392592550904,2,145.67992592550905,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Semantically-Joinable__miller2_both_50_30_ac3_av,OpenData,miller2_both_50_30_ac3_av,261.929,113.1597085189968,OpenData,Semantically-Joinable,minilm,si_si2,5.92123784065059,1,267.85023784065055,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Joinable__prospect_both_50_1_ac5_ev,TPC-DI,prospect_both_50_1_ac5_ev,41.559,15.21848707796633,TPC-DI,Joinable,minilm,si_si2,12.894884620442308,1,54.45388462044231,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
