config,fold_id,pair_id,n_rows,n_pos,precision,recall,f1,n_features
topological_only,0,ChEMBL__View-Unionable__assays_both_0_70_ac4_ev,380,16,1.0,0.0625,0.11764705882352941,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_both_50_50_ac5_av,272,11,0.0,0.0,0.0,31
topological_only,0,ChEMBL__View-Unionable__assays_both_0_70_ac5_av,380,16,0.0,0.0,0.0,31
topological_only,0,OpenData__Unionable__miller2_horizontal_100_ac5_ev,2601,51,1.0,0.0196078431372549,0.038461538461538464,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_both_50_1_ac2_av,144,1,0.0,0.0,0.0,31
topological_only,0,ChEMBL__View-Unionable__assays_both_0_70_ac5_ev,380,16,1.0,0.125,0.2222222222222222,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_both_50_70_ac1_av,342,15,0.0,0.0,0.0,31
topological_only,0,ChEMBL__View-Unionable__assays_both_0_70_ec_av,380,16,1.0,0.0625,0.11764705882352941,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_both_50_1_ac4_av,144,1,0.0,0.0,0.0,31
topological_only,0,OpenData__Unionable__miller2_horizontal_50_ac1_av,2601,51,1.0,0.0392156862745098,0.07547169811320754,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_both_50_1_ec_av,144,1,0.0,0.0,0.0,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_both_50_70_ac5_av,342,15,0.0,0.0,0.0,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_both_50_30_ac1_av,210,6,0.0,0.0,0.0,31
topological_only,0,Magellan__dblp_acm,25,5,0.0,0.0,0.0,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_both_50_30_ac2_av,210,6,0.0,0.0,0.0,31
topological_only,0,Magellan__dblp_scholar,25,5,0.0,0.0,0.0,31
topological_only,0,OpenData__Unionable__miller2_horizontal_50_ac3_av,2601,51,0.0,0.0,0.0,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac2_av,132,1,0.0,0.0,0.0,31
topological_only,0,OpenData__Unionable__miller2_horizontal_50_ac4_av,2601,51,1.0,0.19607843137254902,0.32786885245901637,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac4_av,132,1,0.0,0.0,0.0,31
topological_only,0,OpenData__Joinable__miller2_both_50_1_ac1_ev,676,1,0.0,0.0,0.0,31
topological_only,0,OpenData__Joinable__miller2_both_50_1_ac2_ev,676,1,0.0,0.0,0.0,31
topological_only,0,OpenData__Unionable__miller2_horizontal_50_ac5_ev,2601,51,1.0,0.0196078431372549,0.038461538461538464,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_vertical_1_ec_av,132,1,0.0,0.0,0.0,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_both_50_50_ac2_av,289,11,0.0,0.0,0.0,31
topological_only,0,OpenData__Joinable__miller2_both_50_1_ac3_ev,676,1,0.0,0.0,0.0,31
topological_only,0,OpenData__Unionable__miller2_horizontal_50_ec_ev,2601,51,1.0,0.0392156862745098,0.07547169811320754,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_both_50_50_ac5_av,289,11,1.0,0.09090909090909091,0.16666666666666666,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_both_50_50_ec_av,289,11,1.0,0.09090909090909091,0.16666666666666666,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_vertical_30_ac5_av,196,6,0.0,0.0,0.0,31
topological_only,0,OpenData__View -Unionable__miller2_both_0_1_ac2_ev,676,1,0.0,0.0,0.0,31
topological_only,0,OpenData__View -Unionable__miller2_both_0_1_ac3_av,676,1,0.0,0.0,0.0,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac1_av,272,11,1.0,0.18181818181818182,0.3076923076923077,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac2_av,272,11,1.0,0.09090909090909091,0.16666666666666666,31
topological_only,0,OpenData__Joinable__miller2_both_50_30_ec_ev,1089,15,0.0,0.0,0.0,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac4_av,272,11,1.0,0.09090909090909091,0.16666666666666666,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ec_av,272,11,0.0,0.0,0.0,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_vertical_70_ac2_av,342,15,0.5,0.06666666666666667,0.11764705882352941,31
topological_only,0,OpenData__Joinable__miller2_both_50_50_ac5_ev,1444,25,0.0,0.0,0.0,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_vertical_1_ac5_av,144,1,0.0,0.0,0.0,31
topological_only,0,OpenData__Joinable__miller2_both_50_70_ac1_ev,1849,35,1.0,0.05714285714285714,0.10810810810810811,31
topological_only,0,OpenData__View -Unionable__miller2_both_0_30_ac3_av,1089,15,0.0,0.0,0.0,31
topological_only,0,TPC-DI__Unionable__prospect_horizontal_0_ac1_av,484,22,1.0,0.045454545454545456,0.08695652173913043,31
topological_only,0,OpenData__Joinable__miller2_both_50_70_ac5_ev,1849,35,0.0,0.0,0.0,31
topological_only,0,OpenData__View -Unionable__miller2_both_0_30_ac4_av,1089,15,0.0,0.0,0.0,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_vertical_30_ac5_av,210,6,1.0,0.16666666666666666,0.2857142857142857,31
topological_only,0,TPC-DI__Unionable__prospect_horizontal_0_ac2_ev,484,22,1.0,0.2727272727272727,0.42857142857142855,31
topological_only,0,ChEMBL__Semantically-Joinable__assays_vertical_30_ec_av,210,6,0.0,0.0,0.0,31
