config,feature_set,fold_id,pair_id,n_rows,n_pos,precision,recall,f1,n_features
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_vertical_30_ac3_ev,1089,15,0.7142857142857143,0.3333333333333333,0.45454545454545453,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_50_ac3_ev,1444,25,1.0,0.2,0.3333333333333333,2
reduced_distance_only,Distance-based,0,TPC-DI__Unionable__prospect_horizontal_100_ac2_ev,484,22,0.6666666666666666,0.2727272727272727,0.3870967741935484,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_vertical_50_ac1_ev,1444,25,0.9375,0.6,0.7317073170731707,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_50_ac5_av,1444,25,0.23076923076923078,0.12,0.15789473684210525,2
reduced_distance_only,Distance-based,0,ChEMBL__Unionable__assays_horizontal_0_ac1_av,529,23,0.9166666666666666,0.4782608695652174,0.6285714285714286,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_50_ac5_ev,1444,25,1.0,0.12,0.21428571428571427,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_vertical_50_ac3_ev,1444,25,0.9,0.36,0.5142857142857142,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_50_ec_av,1444,25,0.9473684210526315,0.72,0.8181818181818182,2
reduced_distance_only,Distance-based,0,ChEMBL__Unionable__assays_horizontal_0_ac2_av,529,23,0.8571428571428571,0.2608695652173913,0.4,2
reduced_distance_only,Distance-based,0,ChEMBL__Unionable__assays_horizontal_0_ac2_ev,529,23,1.0,0.21739130434782608,0.35714285714285715,2
reduced_distance_only,Distance-based,0,TPC-DI__Unionable__prospect_horizontal_100_ac5_av,484,22,1.0,0.3181818181818182,0.4827586206896552,2
reduced_distance_only,Distance-based,0,ChEMBL__Unionable__assays_horizontal_0_ac3_av,529,23,0.8,0.17391304347826086,0.2857142857142857,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_vertical_50_ec_ev,1444,25,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_vertical_70_ac2_ev,1849,35,0.7619047619047619,0.45714285714285713,0.5714285714285714,2
reduced_distance_only,Distance-based,0,ChEMBL__Unionable__assays_horizontal_0_ac4_ev,529,23,0.9,0.391304347826087,0.5454545454545454,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_vertical_70_ac4_ev,1849,35,0.6666666666666666,0.2857142857142857,0.4,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_70_ac3_ev,1849,35,1.0,0.2571428571428571,0.4090909090909091,2
reduced_distance_only,Distance-based,0,TPC-DI__Unionable__prospect_horizontal_50_ac1_ev,484,22,1.0,0.5,0.6666666666666666,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_70_ac4_av,1849,35,0.08108108108108109,0.08571428571428572,0.08333333333333333,2
reduced_distance_only,Distance-based,0,ChEMBL__Unionable__assays_horizontal_0_ec_ev,529,23,1.0,0.8695652173913043,0.9302325581395349,2
reduced_distance_only,Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_1_ac1_av,676,1,0.0,0.0,0.0,2
reduced_distance_only,Distance-based,0,TPC-DI__Unionable__prospect_horizontal_50_ac3_ev,484,22,1.0,0.22727272727272727,0.37037037037037035,2
reduced_distance_only,Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_1_ac4_av,676,1,0.0,0.0,0.0,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_70_ec_ev,1849,35,1.0,0.9428571428571428,0.9705882352941176,2
reduced_distance_only,Distance-based,0,TPC-DI__Unionable__prospect_horizontal_50_ac4_ev,484,22,0.875,0.3181818181818182,0.4666666666666667,2
reduced_distance_only,Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_1_ac5_av,676,1,0.0,0.0,0.0,2
reduced_distance_only,Distance-based,0,TPC-DI__Unionable__prospect_horizontal_50_ac5_av,484,22,1.0,0.3181818181818182,0.4827586206896552,2
reduced_distance_only,Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_1_ec_av,676,1,0.3333333333333333,1.0,0.5,2
reduced_distance_only,Distance-based,0,TPC-DI__Joinable__prospect_both_50_1_ac2_ev,132,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,0,ChEMBL__Unionable__assays_horizontal_100_ac4_av,529,23,0.6666666666666666,0.34782608695652173,0.45714285714285713,2
reduced_distance_only,Distance-based,0,TPC-DI__Joinable__prospect_both_50_1_ac4_ev,132,1,0.3333333333333333,1.0,0.5,2
reduced_distance_only,Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_1_ac1_ev,132,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_30_ec_av,1089,15,1.0,0.6666666666666666,0.8,2
reduced_distance_only,Distance-based,0,TPC-DI__Joinable__prospect_both_50_30_ac2_ev,196,6,0.6666666666666666,0.3333333333333333,0.4444444444444444,2
reduced_distance_only,Distance-based,0,ChEMBL__Unionable__assays_horizontal_100_ec_ev,529,23,1.0,0.8695652173913043,0.9302325581395349,2
reduced_distance_only,Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_50_ac1_av,1444,25,0.47058823529411764,0.32,0.38095238095238093,2
reduced_distance_only,Distance-based,0,TPC-DI__Joinable__prospect_both_50_30_ac3_ev,196,6,1.0,0.16666666666666666,0.2857142857142857,2
reduced_distance_only,Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_1_ac3_av,132,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_50_ac2_av,1444,25,0.16666666666666666,0.16,0.16326530612244897,2
reduced_distance_only,Distance-based,0,TPC-DI__Joinable__prospect_both_50_30_ac5_ev,196,6,1.0,0.5,0.6666666666666666,2
reduced_distance_only,Distance-based,0,TPC-DI__Joinable__prospect_both_50_30_ec_ev,196,6,1.0,0.8333333333333334,0.9090909090909091,2
reduced_distance_only,Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_1_ac4_ev,132,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_1_ac5_av,132,1,0.3333333333333333,1.0,0.5,2
reduced_distance_only,Distance-based,0,ChEMBL__Unionable__assays_horizontal_50_ac3_av,529,23,1.0,0.17391304347826086,0.2962962962962963,2
reduced_distance_only,Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_1_ec_ev,132,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_30_ac1_av,196,6,0.42857142857142855,0.5,0.46153846153846156,2
reduced_distance_only,Distance-based,1,ChEMBL__Joinable__assays_both_50_1_ac1_ev,144,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,1,OpenData__Semantically-Joinable__miller2_both_50_70_ac4_av,1849,35,0.15625,0.14285714285714285,0.14925373134328357,2
reduced_distance_only,Distance-based,1,TPC-DI__View-Unionable__prospect_both_0_30_ac1_ev,196,6,1.0,0.5,0.6666666666666666,2
reduced_distance_only,Distance-based,1,ChEMBL__Joinable__assays_both_50_1_ac2_ev,144,1,0.0,0.0,0.0,2
reduced_distance_only,Distance-based,1,ChEMBL__Unionable__assays_horizontal_50_ac5_ev,529,23,1.0,0.30434782608695654,0.4666666666666667,2
reduced_distance_only,Distance-based,1,TPC-DI__View-Unionable__prospect_both_0_30_ac2_av,196,6,0.5,0.3333333333333333,0.4,2
reduced_distance_only,Distance-based,1,ChEMBL__Joinable__assays_both_50_1_ac3_ev,144,1,0.0,0.0,0.0,2
reduced_distance_only,Distance-based,1,OpenData__Semantically-Joinable__miller2_both_50_70_ec_av,1849,35,0.9583333333333334,0.6571428571428571,0.7796610169491526,2
reduced_distance_only,Distance-based,1,ChEMBL__Joinable__assays_both_50_1_ac5_ev,144,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,1,TPC-DI__View-Unionable__prospect_both_0_30_ac3_ev,196,6,1.0,0.16666666666666666,0.2857142857142857,2
reduced_distance_only,Distance-based,1,OpenData__Semantically-Joinable__miller2_vertical_1_ac3_av,676,1,0.0,0.0,0.0,2
reduced_distance_only,Distance-based,1,ChEMBL__View-Unionable__assays_both_0_1_ac2_ev,144,1,0.0,0.0,0.0,2
reduced_distance_only,Distance-based,1,TPC-DI__Joinable__prospect_vertical_1_ac3_ev,132,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,1,TPC-DI__Joinable__prospect_vertical_1_ac4_ev,132,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,1,ChEMBL__Joinable__assays_both_50_30_ec_ev,210,6,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,1,OpenData__Semantically-Joinable__miller2_vertical_30_ac3_av,1089,15,0.3333333333333333,0.2,0.25,2
reduced_distance_only,Distance-based,1,TPC-DI__View-Unionable__prospect_both_0_50_ac1_av,272,11,0.75,0.2727272727272727,0.4,2
reduced_distance_only,Distance-based,1,ChEMBL__Joinable__assays_both_50_50_ac1_ev,289,11,1.0,0.5454545454545454,0.7058823529411765,2
reduced_distance_only,Distance-based,1,OpenData__Semantically-Joinable__miller2_vertical_30_ac4_av,1089,15,0.15384615384615385,0.13333333333333333,0.14285714285714285,2
reduced_distance_only,Distance-based,1,TPC-DI__Joinable__prospect_vertical_1_ec_ev,132,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,1,TPC-DI__View-Unionable__prospect_both_0_50_ac1_ev,272,11,1.0,0.45454545454545453,0.625,2
reduced_distance_only,Distance-based,1,ChEMBL__View-Unionable__assays_both_0_1_ac5_ev,144,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,1,OpenData__Semantically-Joinable__miller2_vertical_30_ac5_av,1089,15,0.21428571428571427,0.2,0.20689655172413793,2
